course_id,course_title,skill,skill_category,skill_difficulty,confidence,extraction_method,cluster
C4161, Create a Budget with Google Sheets,google sheets,extracted,intermediate,0.6,nlp_extraction,1
C4166,برمجة Java: حل المشكلات باستخدام البرامج,java,programming,intermediate,0.9,taxonomy_match,0
C4173,Certified Kubernetes Security Specialist (CKS): Unit 5,kubernetes,cloud_computing,advanced,0.9,taxonomy_match,0
C4174,Create a Database with the Modeling Tool in MySQL Workbench,a database,extracted,intermediate,0.6,nlp_extraction,0
C4174,Create a Database with the Modeling Tool in MySQL Workbench,the modeling tool,extracted,intermediate,0.6,nlp_extraction,7
C4178,Automate Cybersecurity Tasks with Python,python,programming,intermediate,0.9,taxonomy_match,0
C4180,Data Sciences in Pharma - Patient Centered Outcomes Research,research,analytical,intermediate,0.9,taxonomy_match,0
C4181,International and Cross-Cultural Negotiation,negotiation,project_management,intermediate,0.9,taxonomy_match,0
C4183,Minimal API Development with ASP.NET Core,api development,software_engineering,intermediate,0.9,taxonomy_match,0
C4184,"Introduction to Containers w/ Docker, Kubernetes & OpenShift",docker,cloud_computing,intermediate,0.9,taxonomy_match,0
C4184,"Introduction to Containers w/ Docker, Kubernetes & OpenShift",kubernetes,cloud_computing,advanced,0.9,taxonomy_match,0
C4185,Introduction to Machine Learning: Art of the Possible,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C4186,Les Expressions Lambda et Java,java,programming,intermediate,0.9,taxonomy_match,0
C4190,Java SE 17 Developer (1Z0-829): Unit 9,java,programming,intermediate,0.9,taxonomy_match,0
C4193,Univariate Time Series Analytics & Modeling with EViews,time series,data_science,intermediate,0.9,taxonomy_match,0
C4197,Kafka for Developers - Data Contracts Using Schema Registry,developers,extracted,intermediate,0.6,nlp_extraction,0
C4197,Kafka for Developers - Data Contracts Using Schema Registry,data contracts,extracted,intermediate,0.6,nlp_extraction,11
C4197,Kafka for Developers - Data Contracts Using Schema Registry,schema registry,extracted,intermediate,0.6,nlp_extraction,0
C4199,Python Fundamentals and Data Science Essentials,python,programming,intermediate,0.9,taxonomy_match,0
C4200,Product Design and UX/UI Fundamentals,product design,extracted,intermediate,0.6,nlp_extraction,0
C4200,Product Design and UX/UI Fundamentals,ux/ui fundamentals,extracted,intermediate,0.6,nlp_extraction,0
C4201,Data Visualization using Plotnine and ggplot,data visualization,data_science,intermediate,0.9,taxonomy_match,11
C4201,Data Visualization using Plotnine and ggplot,plotnine,extracted,intermediate,0.6,nlp_extraction,0
C4201,Data Visualization using Plotnine and ggplot,ggplot,extracted,intermediate,0.6,nlp_extraction,0
C4205,XML and Java,java,programming,intermediate,0.9,taxonomy_match,0
C4206,Foundations of Machine Learning ,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C4208,Docker Fundamentals,docker,cloud_computing,intermediate,0.9,taxonomy_match,0
C4209,CI/CD for Software Developers,ci/cd,software_engineering,intermediate,0.9,taxonomy_match,0
C4210,محاسبة المخزون | Accounting for inventory,accounting,finance,intermediate,0.9,taxonomy_match,0
C4217,Generative AI in User Research and Design Thinking,user research,design,intermediate,0.9,taxonomy_match,0
C4217,Generative AI in User Research and Design Thinking,research,analytical,intermediate,0.9,taxonomy_match,0
C4217,Generative AI in User Research and Design Thinking,design thinking,design,intermediate,0.9,taxonomy_match,9
C4218,Regression Modeling Fundamentals,regression,data_science,intermediate,0.9,taxonomy_match,0
C4220,Coding and Automation for Data Analysis with Generative AI,data analysis,data_science,intermediate,0.9,taxonomy_match,0
C4222,Create a Brand Awareness Survey in Qualtrics,a brand awareness survey,extracted,intermediate,0.6,nlp_extraction,0
C4223,"Time Series Mastery: Forecasting with ETS, ARIMA, Python",time series,data_science,intermediate,0.9,taxonomy_match,0
C4223,"Time Series Mastery: Forecasting with ETS, ARIMA, Python",python,programming,intermediate,0.9,taxonomy_match,0
C4225,Exploring Your Ecommerce Dataset with SQL in Google BigQuery,sql,programming,intermediate,0.9,taxonomy_match,0
C4225,Exploring Your Ecommerce Dataset with SQL in Google BigQuery,your ecommerce,extracted,intermediate,0.6,nlp_extraction,5
C4229,Advanced Rust Programming,rust,programming,intermediate,0.9,taxonomy_match,0
C4236,نشر تطبيق ويب باستخدام Docker و Kubernetes,docker,cloud_computing,intermediate,0.9,taxonomy_match,0
C4236,نشر تطبيق ويب باستخدام Docker و Kubernetes,kubernetes,cloud_computing,advanced,0.9,taxonomy_match,0
C4238,How to Develop Standard Operating Procedures (SOPs),standard operating procedures,extracted,intermediate,0.6,nlp_extraction,0
C4238,How to Develop Standard Operating Procedures (SOPs),sops,extracted,intermediate,0.6,nlp_extraction,0
C4240,Git Fundamentals,git,software_engineering,intermediate,0.9,taxonomy_match,0
C4249,Wood Science: Beyond Building,wood science,extracted,intermediate,0.6,nlp_extraction,0
C4252,Cypress Automation Testing Framework - Zero To Hero,testing,software_engineering,intermediate,0.9,taxonomy_match,0
C4256,Sort and Filter Data in SQL using MySQL Workbench,sql,programming,intermediate,0.9,taxonomy_match,0
C4256,Sort and Filter Data in SQL using MySQL Workbench,data,extracted,intermediate,0.6,nlp_extraction,11
C4256,Sort and Filter Data in SQL using MySQL Workbench,mysql workbench,extracted,intermediate,0.6,nlp_extraction,0
C4258,Splunk Query Language and Data Analysis,data analysis,data_science,intermediate,0.9,taxonomy_match,0
C4261,Java for Beginners: Loops & Arrays,java,programming,intermediate,0.9,taxonomy_match,0
C4262,Tableau for Data Visualization and Analysis,data visualization,data_science,intermediate,0.9,taxonomy_match,11
C4265,Data Visualization using Bokeh,data visualization,data_science,intermediate,0.9,taxonomy_match,11
C4267,Responsive Design in Bootstrap: Create a Landing Page,responsive design,extracted,intermediate,0.6,nlp_extraction,0
C4267,Responsive Design in Bootstrap: Create a Landing Page,bootstrap,extracted,intermediate,0.6,nlp_extraction,0
C4267,Responsive Design in Bootstrap: Create a Landing Page,a landing page,extracted,intermediate,0.6,nlp_extraction,0
C4269,Introduction to R: Basic R syntax,r,programming,intermediate,0.9,taxonomy_match,0
C4270,Customer Service with Python:  Build a Chatbot using ChatGPT,python,programming,intermediate,0.9,taxonomy_match,0
C4270,Customer Service with Python:  Build a Chatbot using ChatGPT,a chatbot,extracted,intermediate,0.6,nlp_extraction,0
C4270,Customer Service with Python:  Build a Chatbot using ChatGPT,chatgpt,extracted,intermediate,0.6,nlp_extraction,0
C4271,Probability & Statistics for Machine Learning & Data Science,probability,mathematics,intermediate,0.9,taxonomy_match,0
C4271,Probability & Statistics for Machine Learning & Data Science,statistics,data_science,intermediate,0.9,taxonomy_match,0
C4271,Probability & Statistics for Machine Learning & Data Science,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C4275,Use Canva to Design Digital Course Collateral,canva,extracted,intermediate,0.6,nlp_extraction,0
C4275,Use Canva to Design Digital Course Collateral,digital course collateral,extracted,intermediate,0.6,nlp_extraction,0
C4276,Image Classification on Autopilot with AWS AutoGluon,classification,data_science,intermediate,0.9,taxonomy_match,0
C4276,Image Classification on Autopilot with AWS AutoGluon,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C4278,Foundations of Cyber Risk Management and FAIR™,risk management,finance,intermediate,0.9,taxonomy_match,2
C4279,Introduction to Statistics & Data Analysis in Public Health,statistics,data_science,intermediate,0.9,taxonomy_match,0
C4279,Introduction to Statistics & Data Analysis in Public Health,data analysis,data_science,intermediate,0.9,taxonomy_match,0
C4280,AWS Developer: Unit 3,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C4285,Digital Marketing Analytics,digital marketing,marketing,intermediate,0.9,taxonomy_match,0
C4285,Digital Marketing Analytics,marketing analytics,marketing,intermediate,0.9,taxonomy_match,0
C4290,Brand Marketing and SEO Tools using Wix,seo,marketing,intermediate,0.9,taxonomy_match,0
C4293,Creating Behavioral Change,behavioral change,extracted,intermediate,0.6,nlp_extraction,0
C4296,  Creating a Quiz Game using Vanilla JavaScript,javascript,programming,intermediate,0.9,taxonomy_match,0
C4296,  Creating a Quiz Game using Vanilla JavaScript,a quiz game,extracted,intermediate,0.6,nlp_extraction,10
C4296,  Creating a Quiz Game using Vanilla JavaScript,vanilla javascript,extracted,intermediate,0.6,nlp_extraction,0
C4298,Azure Practical - App Services,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C4301,JavaScript Security Part 3,javascript,programming,intermediate,0.9,taxonomy_match,0
C4302,Machine Learning in the Enterprise,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C4304,Foundations of Marketing Practice for Non-Majors,foundations,extracted,intermediate,0.6,nlp_extraction,0
C4304,Foundations of Marketing Practice for Non-Majors,marketing practice,extracted,intermediate,0.6,nlp_extraction,0
C4304,Foundations of Marketing Practice for Non-Majors,majors,extracted,intermediate,0.6,nlp_extraction,0
C4305,Financial Modeling & Valuation: Analyze & Forecast,financial modeling,finance,intermediate,0.9,taxonomy_match,0
C4305,Financial Modeling & Valuation: Analyze & Forecast,valuation,finance,intermediate,0.9,taxonomy_match,0
C4305,Financial Modeling & Valuation: Analyze & Forecast,analyze,extracted,intermediate,0.6,nlp_extraction,0
C4305,Financial Modeling & Valuation: Analyze & Forecast,forecast,extracted,intermediate,0.6,nlp_extraction,0
C4307,Securing Google Cloud with CFT Scorecard,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C4309,WCAG Compliance: Web Accessibility Best Practices,compliance,cybersecurity,intermediate,0.9,taxonomy_match,0
C4309,WCAG Compliance: Web Accessibility Best Practices,web accessibility,extracted,intermediate,0.6,nlp_extraction,0
C4313,Preparing for the Google Cloud Professional Data Engineer Exam 日本語版,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C4316,Digital Media and Strategic Planning in Technology Markets,strategic planning,business_analysis,intermediate,0.9,taxonomy_match,0
C4317,Building Data Lakes on AWS,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C4317,Building Data Lakes on AWS,data lakes,extracted,intermediate,0.6,nlp_extraction,11
C4321,Python: de explorador de datos a analista,python,programming,intermediate,0.9,taxonomy_match,0
C4323,Exploring Generative AI for Learning Design,design,extracted,intermediate,0.6,nlp_extraction,9
C4327,The Framework of Movement: Understanding Bones and Muscles ,the framework,extracted,intermediate,0.6,nlp_extraction,0
C4327,The Framework of Movement: Understanding Bones and Muscles ,movement,extracted,intermediate,0.6,nlp_extraction,0
C4327,The Framework of Movement: Understanding Bones and Muscles ,bones,extracted,intermediate,0.6,nlp_extraction,0
C4327,The Framework of Movement: Understanding Bones and Muscles ,muscles,extracted,intermediate,0.6,nlp_extraction,0
C4331,Create a Lead Generation Messenger Chatbot using Chatfuel,chatfuel,extracted,intermediate,0.6,nlp_extraction,0
C4332,Complete Cryptocurrency & Blockchain Course | Learn Solidity,blockchain,extracted,intermediate,0.6,nlp_extraction,0
C4332,Complete Cryptocurrency & Blockchain Course | Learn Solidity,course,extracted,intermediate,0.6,nlp_extraction,0
C4332,Complete Cryptocurrency & Blockchain Course | Learn Solidity,solidity,extracted,intermediate,0.6,nlp_extraction,0
C4334,Summarize Text using SQL and LLMs in BigQuery ML,sql,programming,intermediate,0.9,taxonomy_match,0
C4334,Summarize Text using SQL and LLMs in BigQuery ML,text,extracted,intermediate,0.6,nlp_extraction,0
C4334,Summarize Text using SQL and LLMs in BigQuery ML,llms,extracted,intermediate,0.6,nlp_extraction,0
C4334,Summarize Text using SQL and LLMs in BigQuery ML,bigquery,extracted,intermediate,0.6,nlp_extraction,0
C4338,Automating Infrastructure - Chef for DevOps,devops,software_engineering,intermediate,0.9,taxonomy_match,0
C4340,Configuring for Scala with IntelliJ IDEA,scala,programming,intermediate,0.9,taxonomy_match,0
C4341,Oral Communication for Engineering Leaders,communication,project_management,intermediate,0.9,taxonomy_match,0
C4342,Classification - Fundamentals & Practical Applications,classification,data_science,intermediate,0.9,taxonomy_match,0
C4346,Enterprise Automation and Advanced Use Cases with Ansible,enterprise automation,extracted,intermediate,0.6,nlp_extraction,0
C4346,Enterprise Automation and Advanced Use Cases with Ansible,advanced use cases,extracted,intermediate,0.6,nlp_extraction,0
C4347,Advanced Threat Hunting and Incident Response,incident response,cybersecurity,intermediate,0.9,taxonomy_match,0
C4350,"Health Systems Development: Health systems, Policy and Research",research,analytical,intermediate,0.9,taxonomy_match,0
C4354,Advanced Computer Vision with TensorFlow,computer vision,data_science,intermediate,0.9,taxonomy_match,0
C4357,Simple to Stunning: The Fidelity Evolution in Figma Design,figma design,extracted,intermediate,0.6,nlp_extraction,9
C4358,Google Cloud Customer Care Fundamentals - Bahasa Indonesia,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C4359,Create and Test a Document AI Processor,a document,extracted,intermediate,0.6,nlp_extraction,0
C4361,Big Data and Hadoop Foundations and Setup,big data,data_science,intermediate,0.9,taxonomy_match,11
C4365,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C4365,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership,leadership,project_management,intermediate,0.9,taxonomy_match,0
C4372,Mastering Scrum Framework for Agile Development,scrum,software_engineering,intermediate,0.9,taxonomy_match,0
C4372,Mastering Scrum Framework for Agile Development,agile,software_engineering,intermediate,0.9,taxonomy_match,0
C4372,Mastering Scrum Framework for Agile Development,scrum framework,extracted,intermediate,0.6,nlp_extraction,0
